state, probability,
[27; 1; 12; 10],1.10069563576e-37,
[27; 1; 11; 11],8.33526785329e-37,
[27; 1; 10; 12],5.78606509691e-36,
[27; 1; 9; 13],3.70753247839e-35,
[27; 1; 8; 14],2.2059818229e-34,
[27; 1; 7; 15],1.22505523801e-33,
[27; 1; 6; 16],6.37794382786e-33,
[27; 1; 5; 17],3.12519247318e-32,
[27; 1; 4; 18],1.44626962672e-31,
[27; 1; 3; 19],6.34075051634e-31,
[27; 1; 2; 20],2.64092258796e-30,
[27; 1; 1; 21],1.04756595906e-29,
[27; 1; 0; 22],3.96646565095e-29,
[27; 0; 23; 0],6.62138742039e-51,
[27; 0; 22; 1],5.51561571682e-49,
[27; 0; 21; 2],2.29725394424e-47,
[27; 0; 20; 3],6.37870844678e-46,
[27; 0; 19; 4],1.32836603299e-44,
[27; 0; 18; 5],2.21305780921e-43,
[27; 0; 17; 6],3.07246192269e-42,
[27; 0; 16; 7],3.6562296851e-41,
[27; 0; 15; 8],3.8070491566e-40,
[27; 0; 14; 9],3.52363549438e-39,
[27; 0; 13; 10],2.93518836449e-38,
[27; 0; 12; 11],2.22273809608e-37,
[27; 0; 11; 12],1.54295069381e-36,
[27; 0; 10; 13],9.88675328402e-36,
[27; 0; 9; 14],5.88261819934e-35,
[27; 0; 8; 15],3.26681397078e-34,
[27; 0; 7; 16],1.70078502219e-33,
[27; 0; 6; 17],8.33384660214e-33,
[27; 0; 5; 18],3.85671900783e-32,
[27; 0; 4; 19],1.69086680578e-31,
[27; 0; 3; 20],7.04246024048e-31,
[27; 0; 2; 21],2.79350922651e-30,
[27; 0; 1; 22],1.05772417447e-29,
[27; 0; 0; 23],3.83080102887e-29,
[26; 24; 0; 0],2.54573898472e-36,
[26; 23; 1; 0],6.78863729828e-37,
[26; 23; 0; 1],5.65493486499e-35,
[26; 22; 2; 0],1.81030328106e-37,
[26; 22; 1; 1],1.50798263193e-35,
[26; 22; 0; 2],6.28074765702e-34,
[26; 21; 3; 0],4.82747542022e-38,
[26; 21; 2; 1],4.02128702186e-36,
[26; 21; 1; 2],1.67486604328e-34,
[26; 21; 0; 3],4.65054470982e-33,
[26; 20; 4; 0],1.28732677981e-38,
[26; 20; 3; 1],1.07234320673e-36,
[26; 20; 2; 2],4.46630945249e-35,
[26; 20; 1; 3],1.24014525699e-33,
[26; 20; 0; 4],2.58260249565e-32,
[26; 19; 5; 0],3.4328714157e-39,
[26; 19; 4; 1],2.85958188701e-37,
[26; 19; 3; 2],1.191015855e-35,
[26; 19; 2; 3],3.30705402143e-34,
[26; 19; 1; 4],6.88693999417e-33,
[26; 19; 0; 5],1.14736420212e-31,
[26; 18; 6; 0],9.15432378289e-40,
[26; 18; 5; 1],7.62555170511e-38,
[26; 18; 4; 2],3.17604228266e-36,
[26; 18; 3; 3],8.81881073122e-35,
[26; 18; 2; 4],1.83651733332e-33,
[26; 18; 1; 5],3.05963787489e-32,
[26; 18; 0; 6],4.24779724628e-31,
[26; 17; 7; 0],2.44115301082e-40,
[26; 17; 6; 1],2.0334804564e-38,
[26; 17; 5; 2],8.46944609422e-37,
[26; 17; 4; 3],2.35168286363e-35,
[26; 17; 3; 4],4.89737955964e-34,
[26; 17; 2; 5],8.1590343399e-33,
[26; 17; 1; 6],1.13274593329e-31,
[26; 17; 0; 7],1.34796765955e-30,
[26; 16; 8; 0],6.50974136766e-41,
[26; 16; 7; 1],5.42261455497e-39,
[26; 16; 6; 2],2.25851896036e-37,
[26; 16; 5; 3],6.27115430829e-36,
[26; 16; 4; 4],1.30596788367e-34,
[26; 16; 3; 5],2.17574249247e-33,
[26; 16; 2; 6],3.02065582465e-32,
[26; 16; 1; 7],3.59458042849e-31,
[26; 16; 0; 8],3.7428568682e-30,
[26; 15; 9; 0],1.73593103283e-41,
[26; 15; 8; 1],1.44603054921e-39,
[26; 15; 7; 2],6.02271723267e-38,
[26; 15; 6; 3],1.67230781695e-36,
[26; 15; 5; 4],3.48258102604e-35,
[26; 15; 4; 5],5.80197998479e-34,
[26; 15; 3; 6],8.05508220584e-33,
[26; 15; 2; 7],9.58554781736e-32,
[26; 15; 1; 8],9.98095165692e-31,
[26; 15; 0; 9],9.23792524848e-30,
[26; 14; 10; 0],4.62914942478e-42,
[26; 14; 9; 1],3.85608146779e-40,
[26; 14; 8; 2],1.60605793006e-38,
[26; 14; 7; 3],4.45948751561e-37,
[26; 14; 6; 4],9.2868827439e-36,
[26; 14; 5; 5],1.54719466391e-34,
[26; 14; 4; 6],2.14802192336e-33,
[26; 14; 3; 7],2.55614608678e-32,
[26; 14; 2; 8],2.66158711075e-31,
[26; 14; 1; 9],2.463446735e-30,
[26; 14; 0; 10],2.05205112863e-29,
[26; 13; 11; 0],1.23443984764e-42,
[26; 13; 10; 1],1.02828839227e-40,
[26; 13; 9; 2],4.28282115043e-39,
[26; 13; 8; 3],1.18919667183e-37,
[26; 13; 7; 4],2.47650206712e-36,
[26; 13; 6; 5],4.12585244056e-35,
[26; 13; 5; 6],5.72805846711e-34,
[26; 13; 4; 7],6.81638957046e-33,
[26; 13; 3; 8],7.09756563462e-32,
[26; 13; 2; 9],6.56919129885e-31,
[26; 13; 1; 10],5.47213634761e-30,
[26; 13; 0; 11],4.14389961268e-29,
[26; 12; 12; 0],3.29183959648e-43,
[26; 12; 11; 1],2.7421023817e-41,
[26; 12; 10; 2],1.14208564107e-39,
[26; 12; 9; 3],3.17119112754e-38,
[26; 12; 8; 4],6.60400551787e-37,
[26; 12; 7; 5],1.10022731841e-35,
[26; 12; 6; 6],1.52748225918e-34,
[26; 12; 5; 7],1.81770388698e-33,
[26; 12; 4; 8],1.89268417082e-32,
[26; 12; 3; 9],1.75178434783e-31,
[26; 12; 2; 10],1.45923636059e-30,
[26; 12; 1; 11],1.10503989764e-29,
[26; 12; 0; 12],7.67081861673e-29,
[26; 11; 13; 0],8.77823893133e-44,
[26; 11; 12; 1],7.31227302401e-42,
[26; 11; 11; 2],3.04556171209e-40,
[26; 11; 10; 3],8.45650968054e-39,
[26; 11; 9; 4],1.76106813958e-37,
[26; 11; 8; 5],2.93393951821e-36,
[26; 11; 7; 6],4.0732860279e-35,
[26; 11; 6; 7],4.84721036936e-34,
[26; 11; 5; 8],5.0471577931e-33,
[26; 11; 4; 9],4.67142493147e-32,
[26; 11; 3; 10],3.89129696484e-31,
[26; 11; 2; 11],2.94677306286e-30,
[26; 11; 1; 12],2.04555163285e-29,
[26; 11; 0; 13],1.31072654524e-28,
[26; 10; 14; 0],2.34086371699e-44,
[26; 10; 13; 1],1.94993947471e-42,
[26; 10; 12; 2],8.12149790573e-41,
[26; 10; 11; 3],2.25506925004e-39,
[26; 10; 10; 4],4.69618170949e-38,
[26; 10; 9; 5],7.82383872181e-37,
[26; 10; 8; 6],1.08620960835e-35,
[26; 10; 7; 7],1.29258943292e-34,
[26; 10; 6; 8],1.34590874596e-33,
[26; 10; 5; 9],1.24571331611e-32,
[26; 10; 4; 10],1.03767919149e-31,
[26; 10; 3; 11],7.85806150755e-31,
[26; 10; 2; 12],5.45480435884e-30,
[26; 10; 1; 13],3.49527079024e-29,
[26; 10; 0; 14],2.07968611855e-28,
[26; 9; 15; 0],6.24230325054e-45,
[26; 9; 14; 1],5.19983860359e-43,
[26; 9; 13; 2],2.16573277668e-41,
[26; 9; 12; 3],6.01351800515e-40,
[26; 9; 11; 4],1.25231512358e-38,
[26; 9; 10; 5],2.08635699424e-37,
[26; 9; 9; 6],2.89655895804e-36,
[26; 9; 8; 7],3.44690515734e-35,
[26; 9; 7; 8],3.58908999224e-34,
[26; 9; 6; 9],3.32190217907e-33,
[26; 9; 5; 10],2.76714451298e-32,
[26; 9; 4; 11],2.09548307044e-31,
[26; 9; 3; 12],1.45461449691e-30,
[26; 9; 2; 13],9.32072211515e-30,
[26; 9; 1; 14],5.54582965412e-29,
[26; 9; 0; 15],3.07978406549e-28,
[26; 8; 16; 0],1.66461420154e-45,
[26; 8; 15; 1],1.38662362879e-43,
[26; 8; 14; 2],5.77528740933e-42,
[26; 8; 13; 3],1.60360480272e-40,
[26; 8; 12; 4],3.33950699902e-39,
[26; 8; 11; 5],5.56361865597e-38,
[26; 8; 10; 6],7.72415722792e-37,
[26; 8; 9; 7],9.19174709395e-36,
[26; 8; 8; 8],9.570906654e-35,
[26; 8; 7; 9],8.8584058183e-34,
[26; 8; 6; 10],7.3790520408e-33,
[26; 8; 5; 11],5.5879548592e-32,
[26; 8; 4; 12],3.87897199503e-31,
[26; 8; 3; 13],2.48552589946e-30,
[26; 8; 2; 14],1.47888790901e-29,
[26; 8; 1; 15],8.21275751486e-29,
[26; 8; 0; 16],4.27576687779e-28,
[26; 7; 17; 0],4.43897120784e-46,
[26; 7; 16; 1],3.69766301321e-44,
[26; 7; 15; 2],1.54007664378e-42,
[26; 7; 14; 3],4.27627947752e-41,
[26; 7; 13; 4],8.90535200488e-40,
[26; 7; 12; 5],1.48363164284e-38,
[26; 7; 11; 6],2.05977526251e-37,
[26; 7; 10; 7],2.45113256045e-36,
[26; 7; 9; 8],2.55224177654e-35,
[26; 7; 8; 9],2.36224155353e-34,
[26; 7; 7; 10],1.96774721253e-33,
[26; 7; 6; 11],1.49012129704e-32,
[26; 7; 5; 12],1.03439253288e-31,
[26; 7; 4; 13],6.6280690708e-31,
[26; 7; 3; 14],3.943701094e-30,
[26; 7; 2; 15],2.19006867247e-29,
[26; 7; 1; 16],1.1402045017e-28,
[26; 7; 0; 17],5.58700205391e-28,
[26; 6; 18; 0],1.18372565642e-46,
[26; 6; 17; 1],9.86043471017e-45,
[26; 6; 16; 2],4.10687105353e-43,
[26; 6; 15; 3],1.14034119496e-41,
[26; 6; 14; 4],2.37476053663e-40,
[26; 6; 13; 5],3.95635105089e-39,
[26; 6; 12; 6],5.49273403797e-38,
[26; 6; 11; 7],6.53635350001e-37,
[26; 6; 10; 8],6.8059780765e-36,
[26; 6; 9; 9],6.29931081471e-35,
[26; 6; 8; 10],5.2473259045e-34,
[26; 6; 7; 11],3.97365679544e-33,
[26; 6; 6; 12],2.75838008999e-32,
[26; 6; 5; 13],1.76748508703e-31,
[26; 6; 4; 14],1.05165362595e-30,
[26; 6; 3; 15],5.84018313149e-30,
[26; 6; 2; 16],3.04054534042e-29,
[26; 6; 1; 17],1.48986721563e-28,
[26; 6; 0; 18],6.89477438687e-28,
[26; 5; 19; 0],3.1566017531e-47,
[26; 5; 18; 1],2.62944925825e-45,
[26; 5; 17; 2],1.0951656152e-43,
[26; 5; 16; 3],3.04090985579e-42,
[26; 5; 15; 4],6.33269476966e-41,
[26; 5; 14; 5],1.05502694779e-39,
[26; 5; 13; 6],1.46472907802e-38,
[26; 5; 12; 7],1.74302760147e-37,
[26; 5; 11; 8],1.81492748859e-36,
[26; 5; 10; 9],1.67981621867e-35,
[26; 5; 9; 10],1.39928690904e-34,
[26; 5; 8; 11],1.05964181301e-33,
[26; 5; 7; 12],7.35568024614e-33,
[26; 5; 6; 13],4.71329356937e-32,
[26; 5; 5; 14],2.80440967156e-31,
[26; 5; 4; 15],1.55738216971e-30,
[26; 5; 3; 16],8.10812091461e-30,
[26; 5; 2; 17],3.97297924501e-29,
[26; 5; 1; 18],1.83860650471e-28,
[26; 5; 0; 19],8.06083798532e-28,
[26; 4; 20; 0],8.41760468201e-48,
[26; 4; 19; 1],7.01186469457e-46,
[26; 4; 18; 2],2.92044164297e-44,
[26; 4; 17; 3],8.10909295557e-43,
[26; 4; 16; 4],1.68871860666e-41,
[26; 4; 15; 5],2.81340519647e-40,
[26; 4; 14; 6],3.90594421134e-39,
[26; 4; 13; 7],4.64807360782e-38,
[26; 4; 12; 8],4.83980664031e-37,
[26; 4; 11; 9],4.47950992021e-36,
[26; 4; 10; 10],3.73143176058e-35,
[26; 4; 9; 11],2.82571150373e-34,
[26; 4; 8; 12],1.96151473395e-33,
[26; 4; 7; 13],1.25687828622e-32,
[26; 4; 6; 14],7.4784257971e-32,
[26; 4; 5; 15],4.1530191227e-31,
[26; 4; 4; 16],2.16216557905e-30,
[26; 4; 3; 17],1.05946113289e-29,
[26; 4; 2; 18],4.90295068334e-29,
[26; 4; 1; 19],2.14955679789e-28,
[26; 4; 0; 20],8.95290405613e-28,
[26; 3; 21; 0],2.24469458376e-48,
[26; 3; 20; 1],1.86983058679e-46,
[26; 3; 19; 2],7.78784438781e-45,
[26; 3; 18; 3],2.16242478997e-43,
[26; 3; 17; 4],4.50324962155e-42,
[26; 3; 16; 5],7.50241386356e-41,
[26; 3; 15; 6],1.0415851239e-39,
[26; 3; 14; 7],1.23948629646e-38,
[26; 3; 13; 8],1.29061510517e-37,
[26; 3; 12; 9],1.19453597973e-36,
[26; 3; 11; 10],9.95048470323e-36,
[26; 3; 10; 11],7.53523068294e-35,
[26; 3; 9; 12],5.2307059616e-34,
[26; 3; 8; 13],3.35167543274e-33,
[26; 3; 7; 14],1.9942468809e-32,
[26; 3; 6; 15],1.10747176698e-31,
[26; 3; 5; 16],5.7657748823e-31,
[26; 3; 4; 17],2.82522969009e-30,
[26; 3; 3; 18],1.30745351666e-29,
[26; 3; 2; 19],5.73215146586e-29,
[26; 3; 1; 20],2.38744108364e-28,
[26; 3; 0; 21],9.47018295761e-28,
[26; 2; 22; 0],5.98585222838e-49,
[26; 2; 21; 1],4.98621490229e-47,
[26; 2; 20; 2],2.07675850516e-45,
[26; 2; 19; 3],5.76646611143e-44,
[26; 2; 18; 4],1.20086656675e-42,
[26; 2; 17; 5],2.00064369863e-41,
[26; 2; 16; 6],2.77756033273e-40,
[26; 2; 15; 7],3.30529679333e-39,
[26; 2; 14; 8],3.44164028334e-38,
[26; 2; 13; 9],3.18542928194e-37,
[26; 2; 12; 10],2.65346258976e-36,
[26; 2; 11; 11],2.00939485047e-35,
[26; 2; 10; 12],1.39485492426e-34,
[26; 2; 9; 13],8.93780116148e-34,
[26; 2; 8; 14],5.31799168687e-33,
[26; 2; 7; 15],2.95325804777e-32,
[26; 2; 6; 16],1.5375399699e-31,
[26; 2; 5; 17],7.53394584657e-31,
[26; 2; 4; 18],3.48654271401e-30,
[26; 2; 3; 19],1.52857372551e-29,
[26; 2; 2; 20],6.36650956172e-29,
[26; 2; 1; 21],2.52538212415e-28,
[26; 2; 0; 22],9.56201503523e-28,
[26; 1; 23; 0],1.59622726224e-49,
[26; 1; 22; 1],1.32965730839e-47,
[26; 1; 21; 2],5.53802268508e-46,
[26; 1; 20; 3],1.53772429767e-44,
[26; 1; 19; 4],3.20231084737e-43,
[26; 1; 18; 5],5.33504986749e-42,
[26; 1; 17; 6],7.40682756017e-41,
[26; 1; 16; 7],8.81412478963e-40,
[26; 1; 15; 8],9.17770742994e-39,
[26; 1; 14; 9],8.49447809232e-38,
[26; 1; 13; 10],7.0759002453e-37,
[26; 1; 12; 11],5.35838627243e-36,
[26; 1; 11; 12],3.7196131345e-35,
[26; 1; 10; 13],2.38341364506e-34,
[26; 1; 9; 14],1.41813111769e-33,
[26; 1; 8; 15],7.87535480068e-33,
[26; 1; 7; 16],4.10010658986e-32,
[26; 1; 6; 17],2.00905222744e-31,
[26; 1; 5; 18],9.29744724518e-31,
[26; 1; 4; 19],4.07619660479e-30,
[26; 1; 3; 20],1.69773588455e-29,
[26; 1; 2; 21],6.73435233672e-29,
[26; 1; 1; 22],2.5498706782e-28,
[26; 1; 0; 23],9.23496640549e-28,
[26; 0; 24; 0],4.25660603622e-50,
[26; 0; 23; 1],3.54575282536e-48,
[26; 0; 22; 2],1.47680605059e-46,
[26; 0; 21; 3],4.10059813057e-45,
[26; 0; 20; 4],8.53949560016e-44,
[26; 0; 19; 5],1.42267996586e-42,
[26; 0; 18; 6],1.97515401771e-41,
[26; 0; 17; 7],2.35043327921e-40,
[26; 0; 16; 8],2.44738865004e-39,
[26; 0; 15; 9],2.26519415985e-38,
[26; 0; 14; 10],1.88690673366e-37,
[26; 0; 13; 11],1.42890300718e-36,
[26; 0; 12; 12],9.91896836699e-36,
[26; 0; 11; 13],6.35576972551e-35,
[26; 0; 10; 14],3.78168298369e-34,
[26; 0; 9; 15],2.10009461528e-33,
[26; 0; 8; 16],1.09336175821e-32,
[26; 0; 7; 17],5.357472611e-32,
[26; 0; 6; 18],2.47931926746e-31,
[26; 0; 5; 19],1.08698576219e-30,
[26; 0; 4; 20],4.52729569594e-30,
[26; 0; 3; 21],1.7958272913e-29,
[26; 0; 2; 22],6.79965514759e-29,
[26; 0; 1; 23],2.4626577102e-28,
[26; 0; 0; 24],8.54747446238e-28,
[25; 25; 0; 0],5.9097509838e-35,
[25; 24; 1; 0],1.575933597e-35,
[25; 24; 0; 1],1.31275268527e-33,
[25; 23; 2; 0],4.20248959554e-36,
[25; 23; 1; 1],3.50067383031e-34,
[25; 23; 0; 2],1.45803064917e-32,
[25; 22; 3; 0],1.12066389309e-36,
[25; 22; 2; 1],9.33513022201e-35,
[25; 22; 1; 2],3.88808173439e-33,
[25; 22; 0; 3],1.07959069406e-31,
[25; 21; 4; 0],2.98843705074e-37,
[25; 21; 3; 1],2.48936806129e-35,
[25; 21; 2; 2],1.03682179671e-33,
[25; 21; 1; 3],2.87890851991e-32,
[25; 21; 0; 4],5.99532698798e-31,
[25; 20; 5; 0],7.96916547533e-38,
[25; 20; 4; 1],6.63831483569e-36,
[25; 20; 3; 2],2.76485812688e-34,
[25; 20; 2; 3],7.67708939289e-33,
[25; 20; 1; 4],1.5987538648e-31,
[25; 20; 0; 5],2.66352393665e-30,
[25; 19; 6; 0],2.12511079521e-38,
[25; 19; 5; 1],1.77021729101e-36,
[25; 19; 4; 2],7.3729550112e-35,
[25; 19; 3; 3],2.04722383982e-33,
[25; 19; 2; 4],4.26334364306e-32,
[25; 19; 1; 5],7.10273050371e-31,
[25; 19; 0; 6],9.86095750818e-30,
[25; 18; 7; 0],5.66696212531e-39,
[25; 18; 6; 1],4.72057944665e-37,
[25; 18; 5; 2],1.96612133797e-35,
[25; 18; 4; 3],5.45926357745e-34,
[25; 18; 3; 4],1.1368916391e-32,
[25; 18; 2; 5],1.89406146925e-31,
[25; 18; 1; 6],2.62958867106e-30,
[25; 18; 0; 7],3.12921051608e-29,
[25; 17; 8; 0],1.51118990135e-39,
[25; 17; 7; 1],1.25882118683e-37,
[25; 17; 6; 2],5.242990239e-36,
[25; 17; 5; 3],1.45580362188e-34,
[25; 17; 4; 4],3.03171104016e-33,
[25; 17; 3; 5],5.0508305889e-32,
[25; 17; 2; 6],7.01223646204e-31,
[25; 17; 1; 7],8.34456138322e-30,
[25; 17; 0; 8],8.6887745334e-29,
[25; 16; 9; 0],4.02983974032e-40,
[25; 16; 8; 1],3.35685650103e-38,
[25; 16; 7; 2],1.39813073157e-36,
[25; 16; 6; 3],3.88214299493e-35,
[25; 16; 5; 4],8.08456278054e-34,
[25; 16; 4; 5],1.34688815817e-32,
[25; 16; 3; 6],1.86992972478e-31,
[25; 16; 2; 7],2.22521637073e-30,
[25; 16; 1; 8],2.31700654419e-29,
[25; 16; 0; 9],2.14451827753e-28,
[25; 15; 10; 0],1.07462393166e-40,
[25; 15; 9; 1],8.95161734361e-39,
[25; 15; 8; 2],3.72834862066e-37,
[25; 15; 7; 3],1.03523813285e-35,
[25; 15; 6; 4],2.15588340995e-34,
[25; 15; 5; 5],3.59170175814e-33,
[25; 15; 4; 6],4.98647927027e-32,
[25; 15; 3; 7],5.93391032693e-31,
[25; 15; 2; 8],6.17868412302e-30,
[25; 15; 1; 9],5.71871541156e-29,
[25; 15; 0; 10],4.76368993406e-28,
[25; 14; 11; 0],2.86566382016e-41,
[25; 14; 10; 1],2.3870979603e-39,
[25; 14; 9; 2],9.94226299678e-38,
[25; 14; 8; 3],2.76063502325e-36,
[25; 14; 7; 4],5.74902243138e-35,
[25; 14; 6; 5],9.57787136309e-34,
[25; 14; 5; 6],1.32972780652e-32,
[25; 14; 4; 7],1.58237608851e-31,
[25; 14; 3; 8],1.64764910086e-30,
[25; 14; 2; 9],1.5249907777e-29,
[25; 14; 1; 10],1.27031731682e-28,
[25; 14; 0; 11],9.61976658245e-28,
[25; 13; 12; 0],7.6417701935e-42,
[25; 13; 11; 1],6.36559456615e-40,
[25; 13; 10; 2],2.6512701347e-38,
[25; 13; 9; 3],7.36169340153e-37,
[25; 13; 8; 4],1.53307264965e-35,
[25; 13; 7; 5],2.5540990323e-34,
[25; 13; 6; 6],3.54594082037e-33,
[25; 13; 5; 7],4.2196695729e-32,
[25; 13; 4; 8],4.39373093931e-31,
[25; 13; 3; 9],4.06664207727e-30,
[25; 13; 2; 10],3.38751284769e-29,
[25; 13; 1; 11],2.56527109081e-28,
[25; 13; 0; 12],1.78072568079e-27,
[25; 12; 13; 0],2.03780538665e-42,
[25; 12; 12; 1],1.69749188573e-40,
[25; 12; 11; 2],7.07005369848e-39,
[25; 12; 10; 3],1.96311824206e-37,
[25; 12; 9; 4],4.08819373585e-36,
[25; 12; 8; 5],6.81093075853e-35,
[25; 12; 7; 6],9.45584219561e-34,
[25; 12; 6; 7],1.12524522039e-32,
[25; 12; 5; 8],1.1716615848e-31,
[25; 12; 4; 9],1.08443788818e-30,
[25; 12; 3; 10],9.03336760142e-30,
[25; 12; 2; 11],6.84072291457e-29,
[25; 12; 1; 12],4.74860181944e-28,
[25; 12; 0; 13],3.04275793266e-27,
[25; 11; 14; 0],5.43414770229e-43,
[25; 11; 13; 1],4.52664503242e-41,
[25; 11; 12; 2],1.88534765451e-39,
[25; 11; 11; 3],5.23498198321e-38,
[25; 11; 10; 4],1.09018499714e-36,
[25; 11; 9; 5],1.8162482038e-35,
[25; 11; 8; 6],2.52155792095e-34,
[25; 11; 7; 7],3.00065392355e-33,
[25; 11; 6; 8],3.12443089542e-32,
[25; 11; 5; 9],2.89183437092e-31,
[25; 11; 4; 10],2.40889802907e-30,
[25; 11; 3; 11],1.82419277875e-29,
[25; 11; 2; 12],1.26629381958e-28,
[25; 11; 1; 13],8.11402116058e-28,
[25; 11; 0; 14],4.82784258672e-27,
[25; 10; 15; 0],1.44910605516e-43,
[25; 10; 14; 1],1.20710534299e-41,
[25; 10; 13; 2],5.02759374959e-40,
[25; 10; 12; 3],1.3959951967e-38,
[25; 10; 11; 4],2.90715999482e-37,
[25; 10; 10; 5],4.84332854753e-36,
[25; 10; 9; 6],6.7241544615e-35,
[25; 10; 8; 7],8.00174380286e-34,
[25; 10; 7; 8],8.33181572813e-33,
[25; 10; 6; 9],7.71155832893e-32,
[25; 10; 5; 10],6.42372808291e-31,
[25; 10; 4; 11],4.86451408076e-30,
[25; 10; 3; 12],3.37678352172e-29,
[25; 10; 2; 13],2.16373897797e-28,
[25; 10; 1; 14],1.28742469087e-27,
[25; 10; 0; 15],7.14949844433e-27,
[25; 9; 16; 0],3.86428281701e-44,
[25; 9; 15; 1],3.21894758402e-42,
[25; 9; 14; 2],1.34069166768e-40,
[25; 9; 13; 3],3.72265386098e-39,
[25; 9; 12; 4],7.75242665936e-38,
[25; 9; 11; 5],1.29155428043e-36,
[25; 9; 10; 6],1.79310785791e-35,
[25; 9; 9; 7],2.13379834922e-34,
[25; 9; 8; 8],2.22181752937e-33,
[25; 9; 7; 9],2.05641555611e-32,
[25; 9; 6; 10],1.71299415688e-31,
[25; 9; 5; 11],1.29720375596e-30,
[25; 9; 4; 12],9.00475606548e-30,
[25; 9; 3; 13],5.76997061277e-29,
[25; 9; 2; 14],3.43313251188e-28,
[25; 9; 1; 15],1.90653292009e-27,
[25; 9; 0; 16],9.92588700736e-27,
[25; 8; 17; 0],1.03047541873e-44,
[25; 8; 16; 1],8.58386023126e-43,
[25; 8; 15; 2],3.57517778349e-41,
[25; 8; 14; 3],9.92707697096e-40,
[25; 8; 13; 4],2.06731377757e-38,
[25; 8; 12; 5],3.4441447507e-37,
[25; 8; 11; 6],4.78162095844e-36,
[25; 8; 10; 7],5.69012893604e-35,
[25; 8; 9; 8],5.92484674996e-34,
[25; 8; 8; 9],5.4837748209e-33,
[25; 8; 7; 10],4.56798442219e-32,
[25; 8; 6; 11],3.45921001879e-31,
[25; 8; 5; 12],2.40126828614e-30,
[25; 8; 4; 13],1.53865883137e-29,
[25; 8; 3; 14],9.15502003938e-29,
[25; 8; 2; 15],5.08408779118e-28,
[25; 8; 1; 16],2.64690320419e-27,
[25; 8; 0; 17],1.29698256902e-26,
[25; 7; 18; 0],2.74793445227e-45,
[25; 7; 17; 1],2.28902939693e-43,
[25; 7; 16; 2],9.53380743065e-42,
[25; 7; 15; 3],2.64722052781e-40,
[25; 7; 14; 4],5.51283674481e-39,
[25; 7; 13; 5],9.18438600958e-38,
[25; 7; 12; 6],1.27509892332e-36,
[25; 7; 11; 7],1.51736771755e-35,
[25; 7; 10; 8],1.57995913465e-34,
[25; 7; 9; 9],1.46233995347e-33,
[25; 7; 8; 10],1.21812918027e-32,
[25; 7; 7; 11],9.22456005786e-32,
[25; 7; 6; 12],6.40338210177e-31,
[25; 7; 5; 13],4.10309022042e-30,
[25; 7; 4; 14],2.44133867922e-29,
[25; 7; 3; 15],1.35575674545e-28,
[25; 7; 2; 16],7.05840855043e-28,
[25; 7; 1; 17],3.45862018697e-27,
[25; 7; 0; 18],1.60057256304e-26,
[25; 6; 19; 0],7.3278252122e-46,
[25; 6; 18; 1],6.10407839693e-44,
[25; 6; 17; 2],2.54234865031e-42,
[25; 6; 16; 3],7.05925474677e-41,
[25; 6; 15; 4],1.47008979985e-39,
[25; 6; 14; 5],2.44916960461e-38,
[25; 6; 13; 6],3.40026379838e-37,
[25; 6; 12; 7],4.04631391687e-36,
[25; 6; 11; 8],4.2132243626e-35,
[25; 6; 10; 9],3.89957321252e-34,
[25; 6; 9; 10],3.24834448346e-33,
[25; 6; 8; 11],2.45988268416e-32,
[25; 6; 7; 12],1.70756856191e-31,
[25; 6; 6; 13],1.09415739303e-30,
[25; 6; 5; 14],6.51023648338e-30,
[25; 6; 4; 15],3.61535132424e-29,
[25; 6; 3; 16],1.88224228169e-28,
[25; 6; 2; 17],9.222987173e-28,
[25; 6; 1; 18],4.26819350502e-27,
[25; 6; 0; 19],1.87126588782e-26,
[25; 5; 20; 0],1.95408672489e-46,
[25; 5; 19; 1],1.62775424055e-44,
[25; 5; 18; 2],6.77959640652e-43,
[25; 5; 17; 3],1.88246793405e-41,
[25; 5; 16; 4],3.92023946956e-40,
[25; 5; 15; 5],6.53111895112e-39,
[25; 5; 14; 6],9.06737013663e-38,
[25; 5; 13; 7],1.0790170454e-36,
[25; 5; 12; 8],1.12352649764e-35,
[25; 5; 11; 9],1.03988619088e-34,
[25; 5; 10; 10],8.66225196317e-34,
[25; 5; 9; 11],6.55968716328e-33,
[25; 5; 8; 12],4.55351616891e-32,
[25; 5; 7; 13],2.91775305054e-31,
[25; 5; 6; 14],1.73606306369e-30,
[25; 5; 5; 15],9.64093687275e-30,
[25; 5; 4; 16],5.0193127554e-29,
[25; 5; 3; 17],2.4594632482e-28,
[25; 5; 2; 18],1.13818493563e-27,
[25; 5; 1; 19],4.99004237172e-27,
[25; 5; 0; 20],2.07835264618e-26,
[25; 4; 21; 0],5.21089793743e-47,
[25; 4; 20; 1],4.34067797844e-45,
[25; 4; 19; 2],1.80789237659e-43,
[25; 4; 18; 3],5.01991449502e-42,
[25; 4; 17; 4],1.04539719276e-40,
[25; 4; 16; 5],1.74163172176e-39,
[25; 4; 15; 6],2.4179653718e-38,
[25; 4; 14; 7],2.87737879016e-37,
[25; 4; 13; 8],2.99607066288e-36,
[25; 4; 12; 9],2.77302984467e-35,
[25; 4; 11; 10],2.30993385879e-34,
[25; 4; 10; 11],1.74924991168e-33,
[25; 4; 9; 12],1.21427097939e-32,
[25; 4; 8; 13],7.78067480796e-32,
[25; 4; 7; 14],4.62950150707e-31,
